"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2420109";"";"0";"253.29";"0";"0.73";"7";"C/C(=N\NC(N)=S)c1ccc(N)c([N+](=O)[O-])c1";"Inhibition";"'='";"55.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL3121897";"";"0";"282.33";"0";"1.57";"9g";"C/C(=N\NC(N)=S)C(C)Oc1ccc([N+](=O)[O-])cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3123056";"Inhibition of Trypanosomal cruzi recombinant cruzain assessed as substrate cleavage using Z-Phe-Arg-AMC as substrate at 50 uM preincubated for 10 mins measured for 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3120049";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL577708";"";"0";"266.26";"0";"2.36";"9";"O=C(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1038180";"Inhibition of Trypanosoma cruzi cruzipain at 100 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1156117";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL3785855";"";"0";"392.31";"1";"5.96";"26";"COc1ccc(-c2csc(N/N=C(\C)c3ccc(Cl)c(Cl)c3)n2)cc1";"Inhibition";"'='";"41.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL1276198";"";"0";"293.42";"0";"2.76";"3j";"CC1S/C(=N/N=C/CCSc2ccccc2)NC1=O";"Inhibition";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1285899";"Inhibition of Trypanosoma cruzi cruzaine at 100 uM pre-incubated for 10 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL3827522";"";"0";"472.59";"0";"4.50";"6a";"CCOC(=O)c1c(/N=C2\SC(C(=O)OCC)C(=O)N2c2ccccc2)sc2c1CCCC2";"Inhibition";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829742";"Inhibition of Trypanosoma cruzi cruzain at 100 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827943";"";"0";"448.61";"0";"4.96";"5d";"C=CCn1c(C)c(C(=O)OCC)s/c1=N\c1sc2c(c1C(=O)OC(C)C)CCCC2";"Inhibition";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830352";"Inhibition of Trypanosoma cruzi cruzain at 25 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827957";"";"0";"324.47";"0";"3.28";"3c";"C=CCNC(=S)Nc1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830356";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.01% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828526";"";"0";"424.59";"1";"5.75";"8c";"C=CCn1c(-c2ccccc2)cs/c1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830357";"Inhibition of Trypanosoma cruzi cruzain at 6.25 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.01% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL4176845";"";"0";"363.27";"1";"5.35";"15";"C/C(=N\Nc1nc(-c2ccncc2)cs1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"32.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4176430";"";"0";"363.27";"1";"5.35";"14";"C/C(=N\Nc1nc(-c2ccccn2)cs1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4140560";"Inhibition of recombinant Trypanosoma cruzi cruzain at 10 uM preincubated for 10 mins followed by Z-FR-AMC substrate addition measured for 5 mins at 12 secs time interval by flow cytometry relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138128";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL146616";"";"0";"289.81";"0";"3.79";"5d";"Clc1ccc2c(NCCN3CCCCC3)ccnc2c1";"Inhibition";"'='";"43.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4068608";"";"0";"179.27";"0";"0.76";"9b";"CN1CCN(Cc2ccc[nH]2)CC1";"Inhibition";"'='";"10.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4074869";"";"0";"322.44";"0";"3.78";"3b";"C/C(=N\N=c1/sc(C)c(-c2ccccc2)n1C)c1ccccn1";"Inhibition";"'='";"73.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4050011";"Inhibition of Trypanosoma cruzi cruzain at 50 uM using Z-phe-Arg-aminomethylcoumarin as substrate pretreated for 10 mins measured for 5 mins by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4049394";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3347378";"";"0";"284.27";"0";"2.24";"11";"CC(=O)c1ccccc1OCc1ccc2no[n+]([O-])c2c1";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL1630613";"";"0";"383.43";"0";"2.02";"22";"C=CCNC(=S)N/N=C\c1ccccc1OCc1ccc2no[n+]([O-])c2c1";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3347332";"";"0";"270.24";"0";"1.85";"9";"O=Cc1cccc(OCc2ccc3no[n+]([O-])c3c2)c1";"Inhibition";"'='";"43.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3347303";"";"0";"385.45";"0";"0.16";"27";"CC1(C)[N+]([O-])=c2ccc(COc3ccc(/C=N/NC(N)=S)cc3)cc2=[N+]1[O-]";"Inhibition";"'='";"13.7";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3347379";"";"0";"326.35";"0";"1.20";"14";"CC(=O)c1ccccc1OCc1ccc2c(c1)=[N+]([O-])C(C)(C)[N+]=2[O-]";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3613571";"";"0";"408.32";"0";"3.33";"8i";"CNC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccc(OC)cc1";"Inhibition";"'='";"29.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613584";"";"0";"398.71";"0";"3.72";"9j";"NC(=S)N/N=C(\COc1ccccc1Cl)c1ccc(Br)cc1";"Inhibition";"'='";"58.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3629557";"";"0";"316.21";"0";"3.28";"12";"C/C(=N\N=C1\SCC(=O)N1C)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3631894";"Competitive inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate at 10 uM preincubated for 10 mins followed by substrate addition measured every 12 secs for 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627689";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL3629558";"";"0";"330.24";"0";"3.67";"13";"C/C(=N\N=C1\SC(C)C(=O)N1C)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"32.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3631894";"Competitive inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate at 10 uM preincubated for 10 mins followed by substrate addition measured every 12 secs for 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627689";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL3347359";"";"0";"383.43";"0";"2.02";"19";"C=CCNC(=S)N/N=C/c1cccc(OCc2ccc3no[n+]([O-])c3c2)c1";"Inhibition";"'='";"79.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391023";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 5.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL4279824";"";"0";"545.63";"1";"2.37";"18";"CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)O)C1C(=O)OCCc1ccccc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3233084";"";"0";"320.35";"0";"2.17";"8f";"N#Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233101";"";"0";"339.28";"0";"2.98";"10sB";"O=C(CCc1ccccc1Br)NCCN1CCCCC1";"Inhibition";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233085";"";"0";"340.34";"0";"2.21";"8g";"O=C(COc1ccccc1[N+](=O)[O-])NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1572619";"";"0";"295.34";"0";"2.30";"8a";"O=C(COc1ccccc1)NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL114";"SAQUINAVIR";"4";"670.86";"1";"3.09";"saquinavir";"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1";"Inhibition";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"False";"CHEMBL3414125";"Inhibition of Trypanosoma cruzi cruzaine using mMBz-Pro-Phe-Arg-pNA substrate incubated for for 5 mins by UV-vis spectrophotometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3407344";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL1079068";"";"0";"473.55";"0";"4.46";"4d";"O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccn2)no1";"Inhibition";"'<'";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1109343";"Inhibition of Trypanosoma cruzi cruzain at 1 uM after 5 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1154298";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL4093261";"";"0";"211.27";"0";"2.04";"4b";"c1ccc2c(c1)CCN(c1ccncn1)C2";"Inhibition";"'='";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4090662";"";"0";"233.31";"0";"0.87";"6a";"CN1CCN(CC(=O)Nc2ccccc2)CC1";"Inhibition";"'='";"38.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4095194";"";"0";"212.30";"0";"2.57";"9c";"c1c[nH]c(CN2CCc3ccccc3C2)c1";"Inhibition";"'='";"3.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL2420106";"";"0";"244.75";"0";"0.18";"3";"Cl.NC/C(=N\NC(N)=S)c1ccccc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL2420112";"";"0";"254.27";"0";"0.12";"10";"NC(=S)N/N=C(\CO)c1ccc([N+](=O)[O-])cc1";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL502160";"";"0";"302.42";"1";"5.52";"5";"Cc1ccc(/C=C2\CCC/C(=C\c3ccc(C)cc3)C2=O)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3107511";"Inhibition of Trypanosoma cruzi recombinant cruzaine using Z-FR-AMC as substrate at 100 uM preincubated for 10 mins measured for 5 mins by spectrophotometric analysis in presence of triton relative to DMSO-treated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3104699";"";"0";"376.46";"1";"6.00";"12";"O=C1/C(=C/c2ccnc3ccccc23)CCC/C1=C\c1ccnc2ccccc12";"Inhibition";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3107512";"Inhibition of Trypanosoma cruzi recombinant cruzaine using Z-FR-AMC as substrate at 100 uM preincubated for 10 mins measured for 5 mins by spectrophotometric analysis relative to DMSO-treated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL1224755";"";"0";"276.34";"0";"3.70";"10";"O=C1/C(=C/c2ccncc2)CCC/C1=C\c1ccncc1";"Inhibition";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3107512";"Inhibition of Trypanosoma cruzi recombinant cruzaine using Z-FR-AMC as substrate at 100 uM preincubated for 10 mins measured for 5 mins by spectrophotometric analysis relative to DMSO-treated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
